SourceIP,SrcPort,DstIP,DstPort,AppId,octetTotalCount,octetTotalCount_reverse,packetTotalCount_vpn,packetTotalCount_reverse_vpn,durationSeconds
117.255.205.167,50076,129.227.29.167,443,443,3952,1562,10,8,2.06
106.78.26.22,15528,35.190.118.8,443,443,2088,4725,17,16,25.469
157.32.134.240,58800,18.155.49.127,443,443,3881,71153,52,58,5.324
14.97.4.58,42560,23.82.31.230,443,443,4268,1126,10,6,5.488
106.200.178.237,10802,47.236.122.140,1883,443,1177,4435,11,10,0.883
2409:408c:2e1a:d6cb::b489:f703,44872,2600:9000:2572:f200:1c:d13c:df40:93a1,443,443,2596,6984,11,12,30.148
117.254.225.150,4746,13.227.249.69,443,443,2258,42477,16,43,11.835
27.107.1.238,63499,3.233.158.24,443,443,12758,5885,35,26,1.014
151.101.37.155,443,205.254.168.177,46452,443,328056,11195,229,134,140.996
103.120.51.236,32872,141.95.98.65,443,443,2530,3967,11,11,6.95
14.141.57.106,49624,52.110.16.165,443,443,1567,8297,12,9,0.337
117.212.44.166,41982,34.117.13.189,443,443,1734,5998,22,17,0.815
182.156.131.92,57090,35.201.101.243,443,443,3490,1446,9,8,3.939
2401:4900:52fc:6b2c:d328:2b76:df83:cad7,49028,2600:1901:0:8956::,443,443,1753,4837,11,13,0.415
117.208.37.78,41806,129.227.29.115,443,443,2369,1129,9,9,30.567
103.133.158.208,42550,128.14.145.38,12342,443,5436,2294,14,13,17.748
45.127.45.196,50418,148.113.9.137,443,443,3498,4882,47,66,592.634
223.185.194.45,63934,199.232.103.52,443,443,1471,4883,10,11,0.513
111.93.228.202,55738,51.132.193.104,443,443,44245,9056,45,34,21.186
103.8.37.170,52032,20.42.72.131,443,443,5461,7925,15,15,1.347
111.93.76.54,60588,52.110.14.159,443,443,17452,13182,24,19,1.847
2401:4900:594d:20c9:c01a:1dff:fe91:1d82,47716,2001:41d0:358:2900::1,443,443,2586,4775,11,10,30.083
2401:4900:3602:92cd:2:1:87ce:8498,56834,2406:69c0:1000::1b,443,443,2565,7347,15,16,38.413
157.50.133.178,34130,13.32.251.70,443,443,1802,8582,13,12,2.8
59.88.249.87,35616,151.101.157.16,443,443,6874,186615,91,139,27.04
106.208.71.228,64133,18.155.49.128,443,443,2950,34834,33,33,0.045
14.96.158.230,54670,51.8.44.252,443,443,121224,7730,102,55,26.955
117.96.43.77,21220,13.234.36.35,14189,443,706,2799,7,7,0.14
42.107.191.101,60078,34.149.43.113,443,443,7402,1484,21,7,24.356
2402:3a80:1bd:cbff::1dfb:e4ec,33126,2600:1901:0:9092::,443,443,2356,4086,10,11,34.04
106.217.158.237,14904,54.250.31.229,443,443,6936,3745,23,16,90.866
139.5.1.181,23218,129.227.29.115,443,443,4810,8278,22,15,41.669
157.32.132.175,49636,13.32.251.27,443,443,1370,8611,11,12,0.46
117.96.41.238,17158,34.93.112.20,5223,443,3811,7359,15,13,0.904
117.237.7.21,3715,99.86.30.75,443,443,2822,34141,31,31,1.212
47.11.19.8,50348,54.230.27.100,443,443,2510,37817,26,33,0.375
129.227.29.117,443,110.224.164.46,37084,443,3116,1702,7,8,17.657
115.160.212.22,33309,47.87.128.65,28080,443,531,2261,6,4,0.308
14.96.211.218,57914,173.243.140.18,443,443,2558,9408,17,17,105.259
120.62.178.224,37588,3.109.96.156,443,443,2860,5095,14,14,23.078
106.220.91.105,59711,18.141.99.1,443,443,39544,8083,41,36,7.083
14.194.63.140,60318,20.189.173.1,443,443,9082,7367,19,14,1.133
182.156.137.17,58300,52.185.211.133,443,443,1775,4734,12,11,1.568
106.208.35.153,10180,65.1.37.2,443,443,2448,6448,20,19,63.179
202.81.155.57,33966,52.168.117.170,443,443,7243,6736,16,7,103.01
103.109.144.11,40239,20.190.145.142,443,443,1551,8886,15,14,0.99
27.122.61.76,5870,23.97.56.169,443,443,1424,5302,11,11,0.451
103.109.144.13,12605,52.98.123.178,443,443,6131,7084,21,15,1.001
2401:4900:b12:6aa1:0:60:e8b6:b301,42464,2a04:4e42:42::820,443,443,2507,6966,12,17,1.139
2401:4900:b07:a14a:0:46:98b2:ac01,55164,2600:1901:0:8956::,443,443,4030,5376,17,19,72.866
117.96.40.113,9273,1.13.116.89,443,443,421,11214,6,13,64.711
112.79.11.182,38298,34.98.123.168,443,443,5038,107810,79,82,4.482
157.10.248.87,61269,185.38.109.203,443,443,785,736,5,14,100.024
58.145.190.207,18945,8.209.112.152,443,443,4011,2817,7,7,15.124
27.59.160.250,10072,163.171.205.125,443,443,1760,14657,16,17,1.15
157.48.184.233,48184,13.32.251.77,443,443,1935,23459,20,22,1.73
117.255.24.71,48357,34.160.212.185,443,443,10516,1629,17,11,0.256
112.110.50.79,51090,35.190.118.8,443,443,2534,5930,16,22,4.311
139.5.1.53,39948,63.32.254.228,443,443,10094,924,16,11,5.389
45.121.0.156,63968,72.145.35.111,443,443,1829,3630,12,9,1.123
106.222.199.81,33239,18.67.161.9,443,443,95363,17886364,1693,12472,44.496
218.185.252.131,44992,18.143.253.28,443,443,442,15965,3,16,74.045
37.111.200.41,44009,47.254.178.47,443,443,1380,1723,5,5,15.693
27.107.38.126,56114,72.153.5.139,443,443,1851,3431,12,9,1.349
117.221.135.180,59070,199.232.112.157,443,443,18737,460322,252,337,5.064
27.107.22.19,10223,150.171.76.16,443,443,5654,27414,14,33,1.211
2401:4900:5941:cfef::e23:f8af,46758,2600:1901:0:8956::,443,443,4062,10090,31,32,26.371
223.239.25.231,3871,172.178.240.162,443,443,17470,6303,21,14,2.655
223.239.26.78,20673,3.163.238.4,443,443,1069,4801,9,11,30.39
103.160.27.12,61028,3.91.171.236,443,443,2676,971,6,9,6.845
117.96.40.227,5528,43.130.39.244,799,443,7471,3347,15,12,4.717
103.42.85.70,51687,20.189.173.7,443,443,1933,5601,9,10,1.168
154.84.247.72,49166,148.113.9.54,443,443,46677,51904,935,937,8999.861
103.149.126.218,59292,52.10.208.126,443,443,11458,8933,18,16,1.017
106.193.250.42,1594,13.202.213.154,8883,443,4716,12532,30,26,0.66
2401:4900:5276:2b:c4a5:53ff:fe4e:e00e,58940,2620:1ec:51::12,443,443,1900,6307,9,13,0.524
2401:4900:5951:c7a5:4c56:fbca:458d:9356,58342,2620:1ec:33:3::10,443,443,1862,21085,15,21,12.281
103.120.51.44,51669,54.158.188.192,443,443,4238,4986,12,9,0.747
2409:4051:4e96:166:dac8:16e4:9ec5:d41b,38142,2602:ffe4:c0d:8022::2c,443,443,1528,6653,8,12,1.133
2401:4900:16b6:465d:1:2:a471:8206,60978,2600:1901:0:8956::,443,443,3528,6710,28,31,48.304
27.107.29.46,40317,18.60.193.102,9200,443,3490,2998,12,8,3.088
117.96.42.244,27870,3.88.120.46,443,443,19353,2918,36,28,73.756
223.227.28.244,8047,3.109.96.156,443,443,2975,5265,15,11,1.063
117.220.70.148,39212,129.227.29.60,443,443,1988,8058,16,15,31.054
27.63.57.120,39368,3.163.238.4,443,443,1173,4901,11,11,30.144
152.59.46.223,34140,54.230.27.121,443,443,3589,9058,20,24,2.68
103.208.68.108,61875,3.216.131.17,443,443,10725,7727,17,10,1.615
1.23.61.26,25211,67.202.105.23,443,443,3679,8961,15,11,1.684
103.4.221.252,43668,34.149.130.113,443,443,6014,418094,88,310,17.963
106.206.78.172,8263,18.161.216.64,443,443,2195,28415,25,25,1.986
49.249.133.122,34266,35.190.118.8,443,443,2109,4777,18,17,25.206
2409:408c:258d:ad31::14d5:c8b1,54832,2600:9000:2571:b800:19:14ed:c7c0:93a1,443,443,6051,106665,68,89,1.639
157.48.169.216,38760,3.163.238.4,443,443,2208,22107,17,22,1.2
2409:408c:2817:c7fa::1676:20b0,34974,2600:9000:2572:d400:19:1df6:3740:93a1,443,443,1330,5107,4,15,1.855
106.196.71.17,41768,13.225.103.100,443,443,3102,54645,39,47,1.774
27.107.70.186,12239,108.159.28.41,443,443,1803,6044,13,11,0.199
152.58.59.172,36442,54.230.27.26,443,443,1880,8737,15,12,2.116
203.200.142.77,5553,172.176.4.0,443,443,10155,8463,19,14,1.123
157.35.72.117,60098,18.155.49.17,443,443,2101,34160,21,32,0.615
223.239.24.221,7612,35.190.118.8,443,443,1716,4681,14,15,21.598
115.160.208.123,5068,52.108.36.33,443,443,3124,7635,8,10,1.392
2401:4900:530f:c5bc:d448:f1ff:fe26:ad8f,53750,2406:da00:a000::239a:9bff,8883,443,2849,6857,17,17,8.106
223.239.24.43,33216,13.225.103.85,443,443,2925,74119,39,61,1.05
110.224.168.242,56934,18.67.195.102,443,443,5105,19780,27,36,67.91
49.35.193.46,55610,18.155.49.128,443,443,5104,102231,81,79,0.781
14.142.185.146,61891,35.186.244.119,443,443,1171,3926,8,8,0.082
117.193.185.90,54788,4.213.25.242,443,443,1387,7304,10,16,0.301
27.0.217.178,23043,52.111.252.61,443,443,38982,60952,209,142,1878.521
49.37.135.100,41992,94.26.73.33,4433,443,1005,1178,9,12,60.695
106.208.127.182,64556,45.133.44.23,443,443,29889,740096,526,521,2.018
103.97.105.133,56896,47.74.155.219,8444,443,32390,5061,32,21,0.324
14.194.91.198,51164,52.216.41.185,443,443,50784,7464,46,28,1.375
103.163.91.152,9247,98.98.225.137,443,443,2113,24661,15,28,15.448
106.220.121.160,1356,199.16.52.203,4433,443,2276,1335,20,17,117.979
103.73.46.226,40768,8.209.90.138,443,443,1503,3550,10,6,15.161
103.208.68.142,27552,65.1.150.122,8883,443,4001614,2717777,74315,41775,169677.972
106.206.4.149,14426,129.227.29.60,443,443,1945,7850,13,13,30.089
106.195.14.205,37788,129.227.29.60,443,443,1755,7954,11,13,30.37
223.176.117.91,58780,3.163.238.4,443,443,2562,53987,31,47,0.369
49.249.101.89,58490,52.74.236.124,443,443,4237,7464,14,12,0.612
157.48.169.33,41990,18.155.49.44,443,443,3755,6129,15,12,4.73
119.2.125.181,27355,8.211.20.103,443,443,1965,6147,16,14,17.995
117.224.154.97,8094,34.100.221.216,12358,443,2472,5460,8,11,35.623
152.59.190.63,53550,18.155.49.92,443,443,9098,5719,17,14,29.165
2402:3a80:1bd1:3fbc::18c5:6cc2,38164,2600:1901:0:8956::,443,443,2049,4981,14,15,25.409
157.48.188.236,51404,18.155.49.62,443,443,2661,44099,34,39,0.773
103.171.98.166,50470,52.108.36.38,443,443,3240,7635,10,10,1.397
180.151.69.66,9541,52.22.127.227,443,443,11654,3927,15,9,0.965
165.225.124.120,17023,34.149.129.171,443,443,2025,8223,25,24,271.037
106.195.8.239,6851,168.119.8.74,443,443,1560,7541,10,9,3
14.97.95.82,51027,52.110.15.168,443,443,16403,13567,21,20,0.665
139.5.11.153,40531,148.113.17.90,443,443,30310,27309,480,480,3610.025
117.207.227.209,45465,3.111.59.214,443,443,2305,3980,13,12,0.495
103.126.199.74,62760,72.153.5.141,443,443,1165,3642,12,10,1.552
123.136.213.56,43780,128.14.146.125,12342,443,14099,30598,51,69,27.724
117.215.61.242,45303,152.42.159.206,443,443,1997988,34546,2249,550,3.058
2401:4900:5305:c60a:2955:d3c9:f365:988f,58874,2600:1901:0:8956::,443,443,873,72,5,1,47.181
223.180.182.180,47291,18.164.237.5,443,443,2888,36653,31,33,1.241
49.43.226.137,34458,18.155.33.58,443,443,3908,99180,41,74,15.436
117.96.43.220,12225,199.232.20.158,443,443,3579,9132,23,23,48.254
14.141.18.234,49819,34.102.140.103,443,443,146634,145316,2589,2594,38981.901
2401:4900:4a69:2e37:1:0:f5fb:db2f,33748,2a04:4e42:31::820,443,443,2582,9143,18,17,0.953
106.215.196.31,1532,3.94.245.242,443,443,681,9358,3,11,39.756
106.217.108.143,21310,54.192.212.177,443,443,10691,273971,190,206,1.02
117.98.6.73,2534,103.205.66.143,443,443,2948,50600,24,24,1.175
14.142.41.210,4618,34.93.112.20,5223,443,4632,11511,16,13,1.199
202.168.85.171,26234,99.86.30.47,443,443,2204,27857,19,27,0.276
146.209.175.49,5474,35.190.118.8,443,443,1834,4271,16,14,5.917
2402:8100:3972:ed27::1,34558,2600:1901:0:8956::,443,443,2527,5117,18,17,25.825
117.213.246.121,54852,94.130.220.98,443,443,4896,2167,13,10,30.959
139.5.1.19,39830,13.232.67.198,443,443,2205,5384,15,13,1.847
115.160.223.218,41510,13.200.41.136,443,443,1691,5730,9,10,0.512
152.59.9.42,25044,18.155.47.13,443,443,11857,2855,20,18,40.24
37.111.218.193,31512,8.209.69.33,443,443,870,3373,5,3,1.068
152.57.187.90,37680,54.230.27.100,443,443,2514,36446,24,33,0.706
106.195.15.232,62152,35.239.31.53,443,443,22323,20907,183,175,1344.676
2401:4900:26d3:a93b:0:72:6a6d:f701,39186,2600:1901:0:8956::,443,443,2234,5197,16,18,27.021
103.93.197.199,43476,63.181.215.223,443,443,3727,7827,31,23,17.896
137.133.98.22,47444,35.234.126.255,9997,443,7950,8399,34,31,60.084
152.59.46.87,18345,18.155.33.51,443,443,404952,74644,356,228,6.938
49.36.83.132,54872,172.240.45.73,443,443,1927,9738,15,14,4.018
2402:e280:3e0a:7fb:e4f5:aede:d20e:f0aa,53242,2a04:4e42:200::649,443,443,4815,41714,33,41,13.183
45.119.30.138,22102,148.113.9.188,443,443,9249,10272,179,169,1796.002
121.242.109.186,32759,34.54.243.150,443,443,8017,5792,14,12,0.909
112.110.59.31,54982,35.190.118.8,443,443,1710,4561,17,13,0.945
2401:4900:52fd:5250:c19d:2be7:9fcb:6c8,43296,2603:1063:10:110::365:7ea3,443,443,2960,37708,21,31,1.121
112.79.14.59,59766,35.190.118.8,443,443,1992,5122,13,13,30.393
157.50.94.83,41382,18.155.49.51,443,443,2212,34869,19,33,0.305
103.199.180.185,5714,13.225.90.14,443,443,17595,510242,322,350,0.554
157.48.165.168,52346,3.163.238.4,443,443,1225,4813,11,11,30.922
223.180.185.198,45224,47.103.184.100,443,443,2371,4586,15,11,8.78
120.56.135.105,38678,43.102.107.91,799,443,7598,4169,17,11,1.783
27.107.4.4,32342,20.189.173.28,443,443,794,6616,8,6,0.474
101.2.165.46,64306,148.113.20.107,443,443,265126,70487,988,947,4834.902
106.208.33.43,9089,13.202.161.227,443,443,864,11728,5,12,46.197
106.208.96.102,1043,108.159.15.73,443,443,3165,37838,27,36,1.675
223.185.201.21,7898,47.79.65.156,443,443,42386,9961,48,35,1.839
2401:4900:2621:3b7d:ea02:a8a9:8be5:b167,49436,2600:1901:0:8956::,443,443,2182,5272,18,18,27.39
103.72.8.253,64214,3.223.43.234,443,443,2715,826,8,9,23.266
27.0.216.95,30284,108.159.77.229,443,443,13730,610884,219,419,0.854
157.50.138.36,52666,13.32.251.103,443,443,1827,8668,15,12,3.36
157.32.136.216,52864,13.32.251.27,443,443,2022,8944,14,11,0.628
152.59.8.141,33376,13.32.251.123,443,443,2717,64365,35,55,0.95
27.59.187.125,19665,108.157.238.111,443,443,8228,231978,141,168,0.627
103.199.180.101,34374,108.158.245.25,443,443,6504,4231,16,14,31.178
139.5.1.159,46795,99.86.30.116,443,443,3186,36671,37,31,1.663
110.224.166.223,34520,129.227.29.60,443,443,788,739,4,7,30.455
106.200.144.63,6909,44.197.59.20,443,443,1525,5508,8,7,4.093
27.59.131.172,8775,3.248.82.67,443,443,7481,3009,13,10,15.134
152.59.49.211,46160,13.32.251.76,443,443,2158,6134,13,11,3.423
2401:4900:33b1:12c5:b19d:32c:89b3:f954,51650,2600:9000:24d9:9800:15:d46c:2680:93a1,443,443,2589,28509,19,30,5.058
68.183.245.242,443,27.62.148.200,5536,443,3312,364,6,7,23.912
117.96.42.111,21127,3.254.239.161,443,443,43835,12231,62,40,300.299
106.210.252.147,64104,34.54.122.72,443,443,1857,7830,11,10,1.778
2401:4900:52ff:849d:34f2:550e:f91b:2c80,35456,2600:9000:2575:4000:6:9280:1080:93a1,443,443,2618,6973,11,12,30.315
103.156.214.11,33422,49.51.75.179,799,443,409180,9774,288,155,23.666
152.58.59.246,43345,54.230.27.33,443,443,1839,8668,15,12,5.48
47.11.21.83,35818,18.155.49.106,443,443,4427,41025,28,41,35.16
1.187.229.65,8248,34.102.162.219,443,443,1617,4830,21,6,1.333
2401:4900:503f:fb47:1:0:14:8a28,33432,2600:1901:0:8956::,443,443,2177,5132,17,16,3.543
14.98.232.242,30947,72.154.7.107,443,443,1760,3431,11,9,1.16
106.194.17.96,45192,13.202.237.151,443,443,3064,6447,17,15,17.106
14.98.122.206,59276,98.95.200.56,443,443,3124,5347,7,11,1.164
202.2.207.178,6753,52.203.25.223,443,443,1539,5555,13,11,10.848
2402:e280:3d42:422:4e08:9b41:4871:9448,48624,2a04:4e42:400::820,443,443,1870,34397,14,28,5.749
2401:4900:482f:3506:2:2:d395:99a7,48232,2600:1901:0:8956::,443,443,1900,4353,14,10,0.829
210.16.95.168,39924,129.227.29.139,443,443,2066,9418,15,14,30.247
45.119.31.11,44868,3.233.129.217,443,443,2483,10937,17,23,66.373
139.5.250.90,60074,47.130.6.13,443,443,7365,4163,25,22,149.315
2401:4900:3687:62b:2:2:a3a6:2476,48922,2600:1901:0:8956::,443,443,3863,7640,29,38,58.86
14.143.33.249,2413,35.72.221.248,443,443,98226,60733,1661,868,24576.327
180.151.69.66,25753,13.69.116.105,443,443,10740,7655,16,13,30.377
45.119.28.54,49398,130.211.34.183,443,443,246054,6603,177,91,9.248
117.231.228.2,41940,35.190.118.8,443,443,1179,8138,12,13,10.785
14.97.41.118,63411,54.149.149.56,443,443,2101,5284,13,14,1.486
223.180.188.231,19811,13.224.163.73,443,443,1867,8944,13,11,0.441
117.96.43.77,6440,13.234.36.35,14189,443,706,2800,7,7,0.137
139.5.1.85,7528,20.50.80.213,443,443,5170,7849,14,12,1.399
106.206.20.232,7911,15.197.196.10,443,443,7778,4297,14,13,26.165
14.142.185.146,62390,35.186.244.119,443,443,1171,2548,8,7,0.02
59.92.90.132,50792,151.101.158.132,443,443,649,12986,3,12,29.338
110.226.192.113,10427,18.164.202.78,443,443,2704,53371,29,47,8.85
106.217.38.56,42340,3.163.238.4,443,443,48493,1342759,672,1000,53.973
27.107.19.95,52948,20.51.8.4,443,443,2157,5352,11,12,30.126
2001:4490:4919:666b:2469:f29a:aac:b348,49794,2603:c021:4004:207a:50bf:11ec:5c55:f8aa,443,443,1676,5483,10,12,0.259
157.50.92.220,45724,54.230.27.123,443,443,2498,7596,13,13,25.242
2401:4900:594f:cb23::a21:a9c3,47804,2a04:4e42:42::820,443,443,4818,16682,32,32,1.395
27.107.3.82,57725,20.50.73.12,443,443,3913,7625,12,14,0.923
2409:4081:9bb0:8464::294a:1d12,44332,2600:9000:2576:2200:19:1df6:3740:93a1,443,443,31376,998215,370,792,17.8
110.225.84.130,57411,13.126.163.202,443,443,5386,71652,52,67,32.108
216.73.216.178,28183,103.117.156.169,443,443,1270,18430,16,10,10.054
2401:4900:5952:61a::626:bac2,40618,2a04:4e42:42::820,443,443,4456,13582,25,30,0.919
103.208.68.119,33101,3.163.238.4,443,443,1109,904,10,9,66.931
117.234.78.88,35760,129.227.29.248,443,443,2576,1350,12,12,31.163
157.50.91.4,43750,13.32.251.77,443,443,3438,39477,29,38,6.52
58.84.61.101,11701,18.215.88.198,443,443,2391,990,9,11,60.379
49.43.196.210,57850,18.155.49.40,443,443,3854,38251,32,35,20.937
103.244.171.99,31289,52.98.57.162,443,443,2792,5489,10,8,1.374
106.206.61.128,13777,62.122.171.150,443,443,1351,4370,11,11,32.074
223.180.186.244,36976,18.164.237.5,443,443,2462,37408,23,34,0.895
2401:4900:b06:904c:5e2:f3b6:96f6:a4de,38825,2600:1901:0:8956::,443,443,2479,5564,19,21,43.629
223.239.27.5,11852,212.7.207.232,443,443,5883,70267,51,60,13.711
157.32.140.104,52652,13.32.251.27,443,443,1850,8583,15,12,5.279
49.15.116.100,36783,35.190.43.134,443,443,733,2900,4,3,8.235
45.121.2.203,18996,129.227.29.209,443,443,2883,21261,24,21,4.264
223.180.224.67,7426,13.205.168.98,443,443,30897,6191,37,25,0.81
115.160.223.18,57410,52.108.36.33,443,443,3012,7675,10,11,2.64
27.122.61.121,26779,152.42.159.206,443,443,30827,7038,33,21,0.72
106.208.25.127,12038,3.163.238.4,443,443,1069,180,9,3,30.288
47.11.16.213,57754,18.155.49.51,443,443,9640,303777,168,236,0.89
117.219.175.241,56172,13.70.79.200,443,443,1894,7190,12,8,0.848
14.194.10.245,55573,15.207.241.234,443,443,1632,4931,12,13,0.28
2401:4900:33a9:10cc:1:0:ccdb:c61e,36638,2a04:4e42:5a::820,443,443,2979,8297,19,18,2.295
2402:e280:4116:6c9:953b:7a9c:6a9b:d876,35966,2600:1f18:42f5:7701:283a:e517:1916:9ff5,443,443,7717,6218,23,22,69.942
103.134.249.154,46178,34.102.162.219,443,443,544,4771,6,5,0.121
103.120.51.0,63251,3.227.190.204,443,443,3764,2961,9,15,17.114
103.160.27.200,57061,8.221.50.54,443,443,1565,1858,8,7,0.898
223.185.206.120,50273,108.159.15.57,443,443,2636,37072,26,33,0.506
157.32.120.170,57012,13.32.251.113,443,443,2052,8914,13,12,6.12
43.251.173.136,46668,18.97.36.48,443,443,1814,4648,14,15,71.579
103.208.68.226,15959,20.86.89.184,443,443,3011,6961,9,11,0.636
2401:4900:5818:db1d:2c7b:72ff:fe48:835d,42492,2600:1901:0:9092::,443,443,3408,3993,14,15,59.607
117.207.79.22,64932,23.227.200.238,443,443,2441,431,8,5,4.621
157.50.139.95,46626,54.230.27.98,443,443,2591,7633,16,17,1.69
152.58.59.105,53670,18.155.49.82,443,443,7269,199233,122,156,1.8
49.35.192.66,61303,108.157.238.5,443,443,21757,2019963,394,1464,51.37
117.245.27.96,34278,47.84.42.120,8683,443,2040,2989,11,9,0.703
120.29.234.196,60208,18.140.134.116,443,443,7527,16296,17,20,1.058
106.195.3.236,49572,3.7.118.76,443,443,1867,21966,15,24,2.27
103.208.251.29,40907,168.149.132.112,443,443,1019,4203,8,8,0.2
117.253.66.208,35926,134.224.240.224,443,443,5700,8240,31,20,6.937
118.103.138.230,14355,3.233.105.44,443,443,2100,6318,13,13,2.261
2401:4900:b19:c042:dacb:a193:73db:4d80,42666,2600:1901:0:8956::,443,443,2208,4829,15,13,0.357
14.96.212.210,46506,3.108.21.11,443,443,3010,9086,19,17,3.666
106.196.47.48,5662,13.225.103.53,443,443,5496,15474,37,38,14.838
106.200.183.182,18500,13.32.251.51,443,443,2779,35859,29,31,4.027
103.208.68.99,25938,52.123.131.14,443,443,1774,55153,14,44,0.669
27.107.57.18,38846,34.149.198.18,443,443,2023,4650,11,9,30.29
223.227.33.110,6984,18.155.49.113,443,443,2769,38678,36,34,0.834
223.180.161.31,51024,49.0.206.104,443,443,2182,5765,12,18,36.514
103.184.94.67,42164,8.209.71.188,443,443,333,1612,5,4,17.524
202.40.6.243,24884,20.207.100.22,8443,443,18566,28078,40,41,34.488
47.11.21.253,44856,54.230.27.29,443,443,111265,3612892,1679,2747,8.335
219.65.119.166,9718,13.93.6.73,443,443,2234,392169,30,281,1.367
2401:4900:3685:56d4:5f0b:b04e:2438:89,48164,2600:1900:8010:1138::,443,443,22441,994015,298,787,29.884
157.32.142.61,45294,13.32.251.77,443,443,1987,23434,21,22,3.51
49.249.139.154,49714,150.171.22.11,443,443,634,9012,5,6,0.088
27.107.27.130,51113,35.186.235.23,443,443,2924,37029,15,34,29.751
61.12.84.211,50131,52.4.99.64,443,443,2315,5099,5,8,1.059
106.210.204.111,61157,172.175.38.6,443,443,27202,7507,30,24,1.639
117.220.107.197,38594,174.138.123.248,443,443,1470,3865,10,8,3.727
14.99.4.110,43492,54.239.29.25,443,443,1608,6460,18,17,1.234
106.195.0.60,57696,134.33.185.96,443,443,48416,38359,60,49,22.739
14.195.246.145,33689,165.225.60.26,443,443,1669,1048,19,24,245.256
223.180.178.96,7208,18.164.237.5,443,443,3275,62097,39,54,4.143
117.221.6.168,55298,199.16.52.197,4433,443,1546,3335,14,19,114.743
117.196.185.125,48224,54.225.128.168,443,443,2221,4093,16,13,68.125
106.195.7.148,48503,20.49.150.241,443,443,1963,4733,12,10,1.94
218.185.252.115,62758,144.24.116.30,443,443,689,14340,4,15,30.466
2402:e280:4116:69f:8dc3:8605:c547:fbd1,50598,2a00:1148:db00::17,443,443,2158,5649,14,12,1.269
2401:4900:5315:ea65:621e:27a3:1a8a:3a5b,60118,2600:1901:0:8956::,443,443,2064,5109,16,17,25.384
117.96.43.91,14617,148.113.9.222,443,443,71647,85183,1682,1686,13285.134
117.235.40.13,38688,13.225.103.20,443,443,2341,7871,13,11,24.491
103.176.156.9,36012,43.116.64.19,799,443,7001,2653,18,12,0.319
14.195.246.145,4118,170.85.15.131,443,443,1576,1008,18,23,246.925
120.62.183.113,50302,65.2.7.73,8080,443,4257,32195,19,29,0.41
103.76.232.153,41104,52.123.173.104,443,443,5519,8034,13,12,0.92
